9606.ENSP00000297071	9606.ENSP00000330188	TRA2A	RSRC2	9606	0.617	0	0	0	0.2	0	0	0.54
9606.ENSP00000297071	9606.ENSP00000394734	TRA2A	CLK1	9606	0.799	0	0	0	0.192	0.712	0	0.207
9606.ENSP00000297071	9606.ENSP00000416959	TRA2A	TRA2B	9606	0.876	0	0	0.062	0.309	0.818	0	0.078
9606.ENSP00000297071	9606.ENSP00000362820	TRA2A	SRSF3	9606	0.896	0	0	0	0.423	0.532	0	0.645
9606.ENSP00000298281	9606.ENSP00000379847	PCF11	ZNF143	9606	0.507	0	0	0	0.208	0	0.4	0.047
9606.ENSP00000298281	9606.ENSP00000480421	PCF11	SRRT	9606	0.632	0	0	0	0.126	0	0.4	0.356
9606.ENSP00000298281	9606.ENSP00000362820	PCF11	SRSF3	9606	0.635	0	0	0	0.113	0	0.5	0.244
9606.ENSP00000298281	9606.ENSP00000310260	PCF11	INTS6	9606	0.649	0	0	0	0.277	0	0.4	0.256
9606.ENSP00000298281	9606.ENSP00000436679	PCF11	NXF1	9606	0.726	0	0	0	0.124	0.21	0	0.635
9606.ENSP00000298281	9606.ENSP00000413098	PCF11	SCAF8	9606	0.964	0	0	0	0.502	0.171	0.54	0.834
9606.ENSP00000300035	9606.ENSP00000328228	PCLAF	CDCA2	9606	0.425	0	0	0	0.362	0	0	0.137
9606.ENSP00000300035	9606.ENSP00000300093	PCLAF	PLK1	9606	0.436	0	0	0	0.258	0	0	0.271
9606.ENSP00000300035	9606.ENSP00000496832	PCLAF	ISG15	9606	0.57	0	0	0	0.068	0	0.5	0.152
9606.ENSP00000300035	9606.ENSP00000355958	PCLAF	DTL	9606	0.794	0	0	0	0.734	0	0	0.256
9606.ENSP00000300035	9606.ENSP00000315644	PCLAF	TYMS	9606	0.859	0	0	0	0.793	0	0	0.349
9606.ENSP00000300035	9606.ENSP00000353770	PCLAF	RRM2	9606	0.907	0	0	0	0.814	0	0	0.519
9606.ENSP00000300035	9606.ENSP00000363055	PCLAF	ZWINT	9606	0.913	0	0	0	0.785	0	0	0.615
9606.ENSP00000300035	9606.ENSP00000499238	PCLAF	NUSAP1	9606	0.914	0	0	0	0.801	0	0	0.588
9606.ENSP00000300093	9606.ENSP00000355958	PLK1	DTL	9606	0.4	0	0	0	0.269	0	0	0.213
9606.ENSP00000300093	9606.ENSP00000360266	PLK1	JUN	9606	0.43	0	0	0	0	0.131	0	0.371
9606.ENSP00000300093	9606.ENSP00000410818	PLK1	MAD2L1BP	9606	0.437	0	0	0	0.083	0.292	0	0.203
9606.ENSP00000300093	9606.ENSP00000315644	PLK1	TYMS	9606	0.474	0	0	0	0.253	0	0	0.325
9606.ENSP00000300093	9606.ENSP00000367022	PLK1	H2AC6	9606	0.535	0	0	0	0.06	0	0.5	0.091
9606.ENSP00000300093	9606.ENSP00000476136	PLK1	H2BC11	9606	0.69	0	0	0	0.093	0	0.5	0.372
9606.ENSP00000300093	9606.ENSP00000358151	PLK1	H2BC21	9606	0.722	0	0	0	0.074	0	0.5	0.448
9606.ENSP00000300093	9606.ENSP00000328228	PLK1	CDCA2	9606	0.723	0	0	0	0.558	0	0	0.399
9606.ENSP00000300093	9606.ENSP00000372689	PLK1	STAG1	9606	0.761	0	0	0	0.116	0.236	0.5	0.377
9606.ENSP00000300093	9606.ENSP00000499238	PLK1	NUSAP1	9606	0.811	0	0	0	0.502	0	0	0.637
9606.ENSP00000300093	9606.ENSP00000325074	PLK1	PPP2R2A	9606	0.815	0	0	0	0.049	0.515	0	0.631
9606.ENSP00000300093	9606.ENSP00000353770	PLK1	RRM2	9606	0.873	0	0	0	0.478	0.329	0	0.667
9606.ENSP00000300093	9606.ENSP00000376297	PLK1	DYNLL1	9606	0.894	0	0	0	0.049	0	0.8	0.492
9606.ENSP00000300093	9606.ENSP00000363055	PLK1	ZWINT	9606	0.93	0	0	0	0.302	0	0.8	0.544
9606.ENSP00000305494	9606.ENSP00000417559	SPATA5L1	NMD3	9606	0.515	0	0	0	0.113	0.397	0	0.166
9606.ENSP00000305494	9606.ENSP00000350704	SPATA5L1	C1orf109	9606	0.836	0	0	0	0.072	0.75	0	0.353
9606.ENSP00000306245	9606.ENSP00000380530	FOS	DUSP8	9606	0.413	0	0	0	0.074	0.14	0	0.322
9606.ENSP00000306245	9606.ENSP00000419060	FOS	BRAF	9606	0.46	0	0	0	0	0.096	0	0.427
9606.ENSP00000306245	9606.ENSP00000355866	FOS	DUSP10	9606	0.48	0	0	0	0.094	0.14	0	0.386
9606.ENSP00000306245	9606.ENSP00000307786	FOS	CYCS	9606	0.485	0	0	0	0	0	0	0.485
9606.ENSP00000306245	9606.ENSP00000381601	FOS	MX1	9606	0.536	0	0	0	0.099	0.065	0	0.494
9606.ENSP00000306245	9606.ENSP00000367022	FOS	H2AC6	9606	0.547	0	0	0	0.07	0.054	0.5	0.091
9606.ENSP00000306245	9606.ENSP00000496832	FOS	ISG15	9606	0.547	0	0	0	0	0.066	0	0.535
9606.ENSP00000306245	9606.ENSP00000356832	FOS	SGK1	9606	0.555	0	0	0	0.221	0.071	0	0.435
9606.ENSP00000306245	9606.ENSP00000312988	FOS	NFKBIB	9606	0.567	0	0	0	0	0.053	0	0.561
9606.ENSP00000306245	9606.ENSP00000476136	FOS	H2BC11	9606	0.583	0	0	0	0	0.072	0.5	0.175
9606.ENSP00000306245	9606.ENSP00000486891	FOS	TCF7L2	9606	0.614	0	0	0	0.047	0.099	0	0.586
9606.ENSP00000306245	9606.ENSP00000358151	FOS	H2BC21	9606	0.696	0	0	0	0.084	0.072	0.5	0.37
9606.ENSP00000306245	9606.ENSP00000448665	FOS	DDIT3	9606	0.905	0	0	0	0.09	0.844	0	0.385
9606.ENSP00000306245	9606.ENSP00000344352	FOS	ATF3	9606	0.994	0	0	0	0.47	0.353	0	0.984
9606.ENSP00000306245	9606.ENSP00000360266	FOS	JUN	9606	0.999	0	0	0	0.69	0.999	0.9	0.999
9606.ENSP00000306682	9606.ENSP00000419060	PPM1D	BRAF	9606	0.427	0	0	0	0.044	0.107	0	0.383
9606.ENSP00000306887	9606.ENSP00000315017	TMEM126A	MRPL1	9606	0.44	0	0	0	0.44	0	0	0
9606.ENSP00000307786	9606.ENSP00000419060	CYCS	BRAF	9606	0.402	0	0	0	0	0.045	0	0.4
9606.ENSP00000307786	9606.ENSP00000355471	CYCS	TFB2M	9606	0.443	0	0	0	0.146	0	0	0.375
9606.ENSP00000307786	9606.ENSP00000358151	CYCS	H2BC21	9606	0.57	0	0	0	0.05	0	0	0.566
9606.ENSP00000307786	9606.ENSP00000355574	CYCS	COA6	9606	0.62	0	0	0	0.228	0.302	0	0.352
9606.ENSP00000307786	9606.ENSP00000448665	CYCS	DDIT3	9606	0.628	0	0	0	0.06	0	0	0.621
9606.ENSP00000307786	9606.ENSP00000394734	CYCS	CLK1	9606	0.809	0	0	0	0	0	0	0.809
9606.ENSP00000307786	9606.ENSP00000360266	CYCS	JUN	9606	0.829	0	0	0	0.063	0	0	0.825
9606.ENSP00000308461	9606.ENSP00000383178	RND1	DIAPH3	9606	0.404	0	0	0	0.074	0.179	0	0.279
9606.ENSP00000308461	9606.ENSP00000362179	RND1	ZC3H12A	9606	0.439	0	0	0	0.182	0	0	0.343
9606.ENSP00000310219	9606.ENSP00000344352	HSPA6	ATF3	9606	0.415	0	0	0	0.121	0.085	0	0.331
9606.ENSP00000310219	9606.ENSP00000487365	HSPA6	HSPH1	9606	0.727	0	0	0.163	0.256	0.241	0.4	0.186
9606.ENSP00000310219	9606.ENSP00000368565	HSPA6	DNAJC2	9606	0.8	0	0	0	0.198	0.504	0.4	0.264
9606.ENSP00000310596	9606.ENSP00000315379	LSM1	PRPF3	9606	0.584	0	0	0	0.054	0.427	0	0.295
9606.ENSP00000311977	9606.ENSP00000446184	DUS3L	RRP12	9606	0.422	0	0	0	0.422	0	0	0
9606.ENSP00000311977	9606.ENSP00000398882	DUS3L	DOHH	9606	0.432	0	0	0	0.336	0	0	0.181
9606.ENSP00000311977	9606.ENSP00000417559	DUS3L	NMD3	9606	0.433	0	0	0	0.219	0	0	0.304
9606.ENSP00000311977	9606.ENSP00000321810	DUS3L	TRIT1	9606	0.472	0.057	0	0	0.088	0.079	0	0.411
9606.ENSP00000311977	9606.ENSP00000371858	DUS3L	NOP2	9606	0.564	0	0	0	0.43	0.056	0	0.254
9606.ENSP00000312326	9606.ENSP00000358151	AOC3	H2BC21	9606	0.434	0	0	0	0	0	0	0.434
9606.ENSP00000312988	9606.ENSP00000360266	NFKBIB	JUN	9606	0.637	0	0	0	0.051	0	0	0.634
9606.ENSP00000315017	9606.ENSP00000496832	MRPL1	ISG15	9606	0.401	0	0	0	0.122	0.302	0	0.101
9606.ENSP00000315017	9606.ENSP00000434729	MRPL1	ATP6V0B	9606	0.446	0	0	0	0.358	0	0	0.173
9606.ENSP00000315017	9606.ENSP00000367203	MRPL1	KDM6A	9606	0.489	0	0	0	0.387	0	0	0.202
9606.ENSP00000315017	9606.ENSP00000402338	MRPL1	RPF2	9606	0.512	0	0	0	0.436	0.15	0	0.065
9606.ENSP00000315017	9606.ENSP00000356202	MRPL1	MTRF1L	9606	0.582	0	0	0	0.157	0.435	0	0.193
9606.ENSP00000315017	9606.ENSP00000496044	MRPL1	POLR1C	9606	0.772	0.085	0	0	0.669	0.126	0	0.24
9606.ENSP00000315379	9606.ENSP00000378702	PRPF3	BRD2	9606	0.452	0	0	0	0.083	0.421	0	0.052
9606.ENSP00000315644	9606.ENSP00000341324	TYMS	SRFBP1	9606	0.42	0.053	0	0	0.308	0	0	0.186
9606.ENSP00000315644	9606.ENSP00000497274	TYMS	ABCC2	9606	0.436	0.054	0	0	0.108	0	0	0.385
9606.ENSP00000315644	9606.ENSP00000419060	TYMS	BRAF	9606	0.445	0	0	0	0	0	0	0.445
9606.ENSP00000315644	9606.ENSP00000355471	TYMS	TFB2M	9606	0.452	0.053	0	0	0.347	0	0	0.186
9606.ENSP00000315644	9606.ENSP00000328228	TYMS	CDCA2	9606	0.463	0	0	0	0.337	0	0	0.222
9606.ENSP00000315644	9606.ENSP00000355958	TYMS	DTL	9606	0.713	0	0	0	0.594	0	0	0.321
9606.ENSP00000315644	9606.ENSP00000363055	TYMS	ZWINT	9606	0.845	0	0	0	0.765	0	0	0.37
9606.ENSP00000315644	9606.ENSP00000499238	TYMS	NUSAP1	9606	0.905	0	0	0	0.78	0	0	0.586
9606.ENSP00000315644	9606.ENSP00000353770	TYMS	RRM2	9606	0.939	0	0	0	0.844	0	0	0.628
9606.ENSP00000316948	9606.ENSP00000359160	CLK4	TRMT13	9606	0.413	0	0	0	0.413	0	0	0
9606.ENSP00000316948	9606.ENSP00000362820	CLK4	SRSF3	9606	0.449	0	0	0	0.067	0.095	0	0.399
9606.ENSP00000316948	9606.ENSP00000358151	CLK4	H2BC21	9606	0.557	0	0	0	0.058	0	0	0.549
9606.ENSP00000316948	9606.ENSP00000394734	CLK4	CLK1	9606	0.959	0	0	0.051	0.599	0	0.9	0.056
9606.ENSP00000317144	9606.ENSP00000378167	PIBF1	CCDC66	9606	0.409	0	0	0	0.202	0.045	0	0.287
9606.ENSP00000318966	9606.ENSP00000377944	PINX1	UTP14A	9606	0.435	0	0	0	0.435	0	0	0
9606.ENSP00000318966	9606.ENSP00000371858	PINX1	NOP2	9606	0.488	0	0	0	0.427	0.07	0	0.116
9606.ENSP00000318966	9606.ENSP00000402338	PINX1	RPF2	9606	0.594	0	0	0	0.572	0	0	0.091
9606.ENSP00000320566	9606.ENSP00000355656	ING3	H2AW	9606	0.463	0	0	0	0	0.143	0.4	0
9606.ENSP00000320566	9606.ENSP00000367022	ING3	H2AC6	9606	0.465	0	0	0	0.044	0.143	0.4	0
9606.ENSP00000320566	9606.ENSP00000367203	ING3	KDM6A	9606	0.509	0	0	0	0.049	0.229	0	0.384
9606.ENSP00000320566	9606.ENSP00000497609	ING3	INO80	9606	0.916	0	0	0	0	0.137	0.9	0.115
9606.ENSP00000321810	9606.ENSP00000496044	TRIT1	POLR1C	9606	0.439	0	0	0	0.14	0	0	0.374
9606.ENSP00000321810	9606.ENSP00000355471	TRIT1	TFB2M	9606	0.499	0.07	0	0	0.185	0	0	0.392
9606.ENSP00000321810	9606.ENSP00000397673	TRIT1	ALKBH8	9606	0.582	0	0	0	0.246	0	0	0.469
9606.ENSP00000325074	9606.ENSP00000419060	PPP2R2A	BRAF	9606	0.457	0	0	0	0.081	0.303	0	0.219
9606.ENSP00000325326	9606.ENSP00000358151	ZNF335	H2BC21	9606	0.467	0	0	0	0.067	0.099	0	0.417
9606.ENSP00000326200	9606.ENSP00000413098	ZBTB11	SCAF8	9606	0.459	0	0	0	0.444	0.068	0	0
9606.ENSP00000326200	9606.ENSP00000372689	ZBTB11	STAG1	9606	0.497	0	0	0	0.448	0.127	0	0
9606.ENSP00000327179	9606.ENSP00000346120	UTP4	DDX21	9606	0.411	0	0	0	0.369	0.091	0	0.056
9606.ENSP00000327179	9606.ENSP00000355471	UTP4	TFB2M	9606	0.58	0	0	0	0.413	0.314	0	0
9606.ENSP00000327179	9606.ENSP00000364037	UTP4	TEX10	9606	0.715	0	0	0	0.344	0	0.5	0.202
9606.ENSP00000327179	9606.ENSP00000496044	UTP4	POLR1C	9606	0.734	0	0	0	0.716	0	0	0.101
9606.ENSP00000327179	9606.ENSP00000371858	UTP4	NOP2	9606	0.753	0	0	0	0.753	0	0	0
9606.ENSP00000327179	9606.ENSP00000341324	UTP4	SRFBP1	9606	0.824	0	0	0	0.365	0.388	0.54	0.131
9606.ENSP00000327179	9606.ENSP00000368887	UTP4	PAK1IP1	9606	0.827	0	0	0	0.827	0	0	0
9606.ENSP00000327179	9606.ENSP00000417559	UTP4	NMD3	9606	0.861	0	0	0	0.822	0	0	0.252
9606.ENSP00000327179	9606.ENSP00000446184	UTP4	RRP12	9606	0.891	0	0	0	0.877	0.095	0	0.102
9606.ENSP00000327179	9606.ENSP00000402338	UTP4	RPF2	9606	0.909	0	0	0	0.882	0.095	0	0.219
9606.ENSP00000327179	9606.ENSP00000377944	UTP4	UTP14A	9606	0.998	0	0	0	0.699	0.966	0.54	0.676
9606.ENSP00000327796	9606.ENSP00000355958	DCAF4L1	DTL	9606	0.554	0	0	0	0	0	0.54	0.071
9606.ENSP00000328228	9606.ENSP00000383178	CDCA2	DIAPH3	9606	0.455	0	0	0	0.442	0	0	0.063
9606.ENSP00000328228	9606.ENSP00000353770	CDCA2	RRM2	9606	0.513	0	0	0	0.42	0	0	0.194
9606.ENSP00000328228	9606.ENSP00000355958	CDCA2	DTL	9606	0.517	0	0	0	0.48	0	0	0.11
9606.ENSP00000328228	9606.ENSP00000363055	CDCA2	ZWINT	9606	0.615	0	0	0	0.449	0	0	0.33
9606.ENSP00000328228	9606.ENSP00000499238	CDCA2	NUSAP1	9606	0.68	0	0	0	0.521	0	0	0.359
9606.ENSP00000330188	9606.ENSP00000394734	RSRC2	CLK1	9606	0.421	0	0	0	0.421	0	0	0
9606.ENSP00000330188	9606.ENSP00000416959	RSRC2	TRA2B	9606	0.481	0	0	0	0.308	0	0	0.281
9606.ENSP00000339566	9606.ENSP00000355866	H1-2	DUSP10	9606	0.421	0	0	0	0.047	0	0	0.417
9606.ENSP00000339566	9606.ENSP00000476136	H1-2	H2BC11	9606	0.598	0	0.007	0	0.374	0.116	0	0.332
9606.ENSP00000339566	9606.ENSP00000484789	H1-2	H4C5	9606	0.727	0	0	0	0.314	0.172	0	0.559
9606.ENSP00000339566	9606.ENSP00000367022	H1-2	H2AC6	9606	0.87	0	0.002	0	0.77	0.136	0	0.397
9606.ENSP00000339566	9606.ENSP00000358151	H1-2	H2BC21	9606	0.928	0	0.007	0	0.65	0.3	0	0.732
9606.ENSP00000339976	9606.ENSP00000367022	TAF1A	H2AC6	9606	0.4	0	0	0	0	0	0.4	0
9606.ENSP00000339976	9606.ENSP00000476136	TAF1A	H2BC11	9606	0.401	0	0	0	0.044	0	0.4	0
9606.ENSP00000339976	9606.ENSP00000358151	TAF1A	H2BC21	9606	0.567	0	0	0	0	0.292	0.4	0.063
9606.ENSP00000339976	9606.ENSP00000346120	TAF1A	DDX21	9606	0.604	0	0	0	0.078	0.192	0.5	0.063
9606.ENSP00000339976	9606.ENSP00000496044	TAF1A	POLR1C	9606	0.68	0	0	0	0.068	0	0.5	0.37
9606.ENSP00000341324	9606.ENSP00000368887	SRFBP1	PAK1IP1	9606	0.419	0	0	0	0.419	0	0	0
9606.ENSP00000341324	9606.ENSP00000446184	SRFBP1	RRP12	9606	0.51	0	0	0	0.299	0.146	0	0.248
9606.ENSP00000341324	9606.ENSP00000377944	SRFBP1	UTP14A	9606	0.614	0	0	0	0.356	0.301	0	0.212
9606.ENSP00000341324	9606.ENSP00000402338	SRFBP1	RPF2	9606	0.626	0	0	0	0.626	0	0	0
9606.ENSP00000343966	9606.ENSP00000372361	PSPC1	ZMYM5	9606	0.434	0	0	0	0.149	0	0	0.363
9606.ENSP00000343966	9606.ENSP00000349748	PSPC1	SFPQ	9606	0.999	0	0	0.053	0.084	0.982	0	0.982
9606.ENSP00000344352	9606.ENSP00000448665	ATF3	DDIT3	9606	0.988	0	0	0	0.231	0.877	0.72	0.619
9606.ENSP00000344352	9606.ENSP00000360266	ATF3	JUN	9606	0.999	0	0	0	0.55	0.931	0	0.995
9606.ENSP00000346120	9606.ENSP00000476136	DDX21	H2BC11	9606	0.419	0	0	0	0	0.071	0.4	0.042
9606.ENSP00000346120	9606.ENSP00000417559	DDX21	NMD3	9606	0.432	0	0	0	0.353	0.066	0	0.136
9606.ENSP00000346120	9606.ENSP00000484789	DDX21	H4C5	9606	0.434	0	0	0	0	0.051	0	0.428
9606.ENSP00000346120	9606.ENSP00000367022	DDX21	H2AC6	9606	0.441	0	0	0	0.054	0.073	0.4	0.064
9606.ENSP00000346120	9606.ENSP00000358151	DDX21	H2BC21	9606	0.457	0	0	0	0	0.071	0.4	0.104
9606.ENSP00000346120	9606.ENSP00000436679	DDX21	NXF1	9606	0.496	0	0	0	0.121	0.098	0	0.415
9606.ENSP00000346120	9606.ENSP00000360266	DDX21	JUN	9606	0.512	0	0	0	0.057	0.359	0	0.257
9606.ENSP00000346120	9606.ENSP00000377944	DDX21	UTP14A	9606	0.535	0	0	0	0.371	0.133	0	0.215
9606.ENSP00000346120	9606.ENSP00000446184	DDX21	RRP12	9606	0.551	0	0	0	0.338	0.257	0	0.161
9606.ENSP00000346120	9606.ENSP00000368565	DDX21	DNAJC2	9606	0.56	0	0	0	0.279	0.323	0	0.172
9606.ENSP00000346120	9606.ENSP00000364037	DDX21	TEX10	9606	0.628	0	0	0	0.182	0.066	0.4	0.284
9606.ENSP00000346120	9606.ENSP00000349748	DDX21	SFPQ	9606	0.638	0	0	0	0.215	0.205	0	0.467
9606.ENSP00000346120	9606.ENSP00000402338	DDX21	RPF2	9606	0.661	0	0	0	0.498	0.277	0	0.141
9606.ENSP00000346120	9606.ENSP00000496044	DDX21	POLR1C	9606	0.697	0	0	0	0.291	0.093	0.5	0.17
9606.ENSP00000346120	9606.ENSP00000371858	DDX21	NOP2	9606	0.761	0	0	0	0.452	0.462	0	0.252
9606.ENSP00000346986	9606.ENSP00000351416	WAC	ANKRD17	9606	0.404	0	0	0	0.314	0.049	0	0.16
9606.ENSP00000346986	9606.ENSP00000476136	WAC	H2BC11	9606	0.642	0	0	0	0.054	0	0.5	0.305
9606.ENSP00000349547	9606.ENSP00000419060	RASSF1	BRAF	9606	0.583	0	0	0	0	0.187	0	0.508
9606.ENSP00000349547	9606.ENSP00000437550	RASSF1	LATS1	9606	0.835	0	0	0	0	0.292	0	0.777
9606.ENSP00000349748	9606.ENSP00000484789	SFPQ	H4C5	9606	0.408	0	0	0	0	0	0	0.408
9606.ENSP00000349748	9606.ENSP00000360266	SFPQ	JUN	9606	0.487	0	0	0	0.044	0.131	0	0.433
9606.ENSP00000349748	9606.ENSP00000480421	SFPQ	SRRT	9606	0.681	0	0	0	0.645	0	0	0.138
9606.ENSP00000349748	9606.ENSP00000416959	SFPQ	TRA2B	9606	0.845	0	0	0	0.773	0.074	0	0.324
9606.ENSP00000349748	9606.ENSP00000362820	SFPQ	SRSF3	9606	0.881	0	0	0	0.737	0.205	0	0.479
9606.ENSP00000349748	9606.ENSP00000359216	SFPQ	PTBP2	9606	0.989	0	0	0	0.083	0	0	0.989
9606.ENSP00000353770	9606.ENSP00000383178	RRM2	DIAPH3	9606	0.475	0	0	0	0.376	0	0	0.192
9606.ENSP00000353770	9606.ENSP00000355958	RRM2	DTL	9606	0.88	0	0	0	0.816	0.079	0	0.348
9606.ENSP00000353770	9606.ENSP00000363055	RRM2	ZWINT	9606	0.942	0	0	0	0.9	0	0	0.446
9606.ENSP00000353770	9606.ENSP00000499238	RRM2	NUSAP1	9606	0.951	0	0	0	0.815	0	0	0.747
9606.ENSP00000355471	9606.ENSP00000398882	TFB2M	DOHH	9606	0.401	0.049	0	0	0.396	0	0	0
9606.ENSP00000355471	9606.ENSP00000364037	TFB2M	TEX10	9606	0.448	0	0	0	0.392	0	0	0.129
9606.ENSP00000355471	9606.ENSP00000446184	TFB2M	RRP12	9606	0.459	0	0	0	0.392	0.146	0	0
9606.ENSP00000355471	9606.ENSP00000417559	TFB2M	NMD3	9606	0.464	0	0	0	0.459	0	0	0.049
9606.ENSP00000355471	9606.ENSP00000371858	TFB2M	NOP2	9606	0.482	0.057	0	0	0.322	0	0	0.255
9606.ENSP00000355471	9606.ENSP00000368887	TFB2M	PAK1IP1	9606	0.55	0	0	0	0.55	0	0	0
9606.ENSP00000355471	9606.ENSP00000496044	TFB2M	POLR1C	9606	0.555	0	0	0	0.446	0.07	0	0.207
9606.ENSP00000355471	9606.ENSP00000377944	TFB2M	UTP14A	9606	0.571	0	0	0	0.412	0.301	0	0
9606.ENSP00000355471	9606.ENSP00000402338	TFB2M	RPF2	9606	0.734	0	0	0	0.734	0	0	0
9606.ENSP00000355574	9606.ENSP00000448665	COA6	DDIT3	9606	0.444	0	0	0	0.089	0.254	0.198	0.1
9606.ENSP00000355656	9606.ENSP00000367203	H2AW	KDM6A	9606	0.408	0	0	0	0.042	0.395	0	0.061
9606.ENSP00000355656	9606.ENSP00000484789	H2AW	H4C5	9606	0.474	0	0.019	0	0.242	0.185	0	0.217
9606.ENSP00000355656	9606.ENSP00000367022	H2AW	H2AC6	9606	0.474	0	0	0.048	0.149	0	0.4	0.046
9606.ENSP00000355656	9606.ENSP00000476136	H2AW	H2BC11	9606	0.73	0	0.018	0	0.31	0.238	0.4	0.246
9606.ENSP00000355656	9606.ENSP00000358151	H2AW	H2BC21	9606	0.83	0	0.018	0	0.326	0.178	0.4	0.55
9606.ENSP00000355866	9606.ENSP00000380530	DUSP10	DUSP8	9606	0.555	0	0	0	0.053	0	0	0.549
9606.ENSP00000355866	9606.ENSP00000360266	DUSP10	JUN	9606	0.587	0	0	0	0.142	0.111	0	0.502
9606.ENSP00000355958	9606.ENSP00000363055	DTL	ZWINT	9606	0.819	0	0	0	0.785	0	0	0.19
9606.ENSP00000355958	9606.ENSP00000499238	DTL	NUSAP1	9606	0.834	0	0	0	0.779	0	0	0.281
9606.ENSP00000356202	9606.ENSP00000367346	MTRF1L	NDUFAF5	9606	0.666	0	0	0	0.083	0	0	0.65
9606.ENSP00000356832	9606.ENSP00000362092	SGK1	RRAGC	9606	0.405	0	0	0	0.064	0	0	0.39
9606.ENSP00000356832	9606.ENSP00000360266	SGK1	JUN	9606	0.484	0	0	0	0.138	0	0	0.426
9606.ENSP00000356832	9606.ENSP00000375711	SGK1	AKT1S1	9606	0.772	0	0	0	0.083	0.314	0	0.666
9606.ENSP00000357305	9606.ENSP00000410818	RIT1	MAD2L1BP	9606	0.45	0	0	0	0.13	0.327	0	0.136
9606.ENSP00000357305	9606.ENSP00000419060	RIT1	BRAF	9606	0.72	0	0	0	0.088	0.284	0.5	0.243
9606.ENSP00000358151	9606.ENSP00000486891	H2BC21	TCF7L2	9606	0.543	0	0	0	0	0	0.5	0.125
9606.ENSP00000358151	9606.ENSP00000496044	H2BC21	POLR1C	9606	0.605	0	0	0	0	0.271	0.4	0.17
9606.ENSP00000358151	9606.ENSP00000372689	H2BC21	STAG1	9606	0.636	0	0	0	0	0.098	0.5	0.259
9606.ENSP00000358151	9606.ENSP00000360266	H2BC21	JUN	9606	0.681	0	0	0	0.072	0.071	0.5	0.348
9606.ENSP00000358151	9606.ENSP00000378702	H2BC21	BRD2	9606	0.693	0	0	0	0.063	0.471	0	0.431
9606.ENSP00000358151	9606.ENSP00000367203	H2BC21	KDM6A	9606	0.783	0	0	0	0.072	0.316	0.5	0.399
9606.ENSP00000358151	9606.ENSP00000476136	H2BC21	H2BC11	9606	0.938	0	0	0.048	0.306	0.817	0.4	0.274
9606.ENSP00000358151	9606.ENSP00000484789	H2BC21	H4C5	9606	0.976	0	0.066	0	0.404	0.915	0	0.559
9606.ENSP00000358151	9606.ENSP00000367022	H2BC21	H2AC6	9606	0.994	0	0.018	0	0.823	0.926	0.4	0.372
9606.ENSP00000359216	9606.ENSP00000416959	PTBP2	TRA2B	9606	0.522	0	0	0	0.115	0.05	0	0.477
9606.ENSP00000359216	9606.ENSP00000362820	PTBP2	SRSF3	9606	0.713	0	0	0	0.104	0	0	0.693
9606.ENSP00000359504	9606.ENSP00000483430	GBP1	IFI27	9606	0.645	0	0	0	0.202	0	0	0.574
9606.ENSP00000359504	9606.ENSP00000496832	GBP1	ISG15	9606	0.754	0	0	0	0.341	0	0	0.643
9606.ENSP00000359504	9606.ENSP00000359787	GBP1	IFI44L	9606	0.771	0	0	0	0.476	0	0	0.581
9606.ENSP00000359504	9606.ENSP00000359783	GBP1	IFI44	9606	0.865	0	0	0	0.525	0	0	0.729
9606.ENSP00000359504	9606.ENSP00000381601	GBP1	MX1	9606	0.865	0	0	0	0.382	0	0	0.791
9606.ENSP00000359783	9606.ENSP00000483430	IFI44	IFI27	9606	0.945	0	0	0	0.772	0	0	0.769
9606.ENSP00000359783	9606.ENSP00000496832	IFI44	ISG15	9606	0.964	0	0	0	0.803	0	0	0.828
9606.ENSP00000359783	9606.ENSP00000381601	IFI44	MX1	9606	0.967	0	0	0	0.793	0	0	0.849
9606.ENSP00000359783	9606.ENSP00000359787	IFI44	IFI44L	9606	0.999	0	0	0.086	0.999	0	0	0.702
9606.ENSP00000359787	9606.ENSP00000496832	IFI44L	ISG15	9606	0.963	0	0	0	0.781	0	0	0.84
9606.ENSP00000359787	9606.ENSP00000381601	IFI44L	MX1	9606	0.965	0	0	0	0.789	0	0	0.841
9606.ENSP00000359787	9606.ENSP00000483430	IFI44L	IFI27	9606	0.977	0	0	0	0.777	0.128	0	0.894
9606.ENSP00000360266	9606.ENSP00000415243	JUN	SKIL	9606	0.471	0	0	0	0.049	0	0	0.467
9606.ENSP00000360266	9606.ENSP00000380530	JUN	DUSP8	9606	0.521	0	0	0	0.118	0.111	0	0.437
9606.ENSP00000360266	9606.ENSP00000367022	JUN	H2AC6	9606	0.521	0	0	0	0.056	0	0.5	0.068
9606.ENSP00000360266	9606.ENSP00000381601	JUN	MX1	9606	0.56	0	0	0	0.042	0	0	0.56
9606.ENSP00000360266	9606.ENSP00000419060	JUN	BRAF	9606	0.576	0	0	0	0	0.085	0	0.556
9606.ENSP00000360266	9606.ENSP00000476136	JUN	H2BC11	9606	0.596	0	0	0	0.042	0.071	0.5	0.2
9606.ENSP00000360266	9606.ENSP00000367203	JUN	KDM6A	9606	0.611	0	0	0	0.044	0.062	0.5	0.235
9606.ENSP00000360266	9606.ENSP00000486891	JUN	TCF7L2	9606	0.693	0	0	0	0.044	0	0	0.692
